,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content
374792,20201204,nccannabisinstitute.ca,https://www.nccannabisinstitute.ca/,text/html,text/html,en,"Niagara College Cannabis Institute Search website Go Niagara College Cannabis Institute MENUMENU Home NCCI News Team Programs Full-Time Programs Commercial Cannabis Production Part-Time Programs Part-Time Cannabis Courses Research Capabilities Cannabis Indoor Cultivation Research Labs (Cannabunker) Cannabis Edible Research Labs Industry News Contact Welcome to the NCCI. Our Vision Our Vision Our vision is to be a globally recognized teaching, training and applied research institute that serves the needs of the cannabis industry and contributes to Niagara’s economic growth and beyond. Back to Top Our Goals Provide experiential learning opportunities and programs for students and graduates. Conduct and expand applied research with the cannabis industry. Further connections with industry, community and other partners. Gain further international presence by applying cannabis industry expertise. Back to Top Recent News NC participating in global cannabis education and career fair October 22, 2020 Niagara College is participating in the CanMar Global Conference & Expo, being held virtually from October 23 to 25. The global event is a platform for industry leaders, academics and job seekers interested in the cannabis sector to learn, seek employment, network, exchange ideas and collaborate. Amongst the 60+ expert panelists is Bruce Linton, founder… Welcome to the NCCI website! August 26, 2020 The Niagara College Cannabis Institute (NCCI) has launched a new website as it begins to cultivate its brand identity with a wider audience. The website features NCCI and cannabis industry news, faculty and staff profiles, full-time (Commercial Cannabis Production) and part-time (cannabis courses) program offerings, research highlights, and more. Created earlier this year, the NCCI… Cannabis 101: Industry professionals, Greenhouse Technician students get schooled on pest management March 03, 2020 As part of the Cannabis 101 series, industry professions and students from Niagara College’s Greenhouse Technician program spent their Saturday at the Daniel J. Patterson Campus in Niagara-on-the-Lake to learn about pest management under the guidance of NC professor Graeme Murphy and officials from Health Canada. In a series of hands-on labs as part of… All News Back to Top We are building the Niagara College Cannabis Institute based on strategic strengths of the future, by bringing the best of science, education and research to the cannabis industry. The NCCI works with the following within Niagara College: the Agriculture and Environmental Technologies Innovation Centre; Walker Advanced Manufacturing Innovation Centre; Canadian Food and Wine Institute Innovation Centre; International Division; Academic Schools of Study including Environment and Horticulture, Business, CFWI and Health; and Part-Time Studies and Workforce Development. Back to Top Stay in touch! Sign up today for updates and the latest news from the NCCI. First name: Last name: Email address: Email address: Leave this field empty if you're human: Back to Top Located in the heart of the Niagara Region in Ontario, Canada, Niagara College offers more than 130 innovative programs between our state-of-the-art campuses in Welland and Niagara-on-the-Lake. Visit niagaracollege.ca © 2020 Copyright Niagara College Canada. All Rights Reserved."
385663,20201211,nccannabisinstitute.ca,https://www.nccannabisinstitute.ca/,text/html,text/html,en,"Niagara College Cannabis Institute Search website Go Niagara College Cannabis Institute MENUMENU Home NCCI News Team Programs Full-Time Programs Commercial Cannabis Production Part-Time Programs Part-Time Cannabis Courses Research Capabilities Cannabis Indoor Cultivation Research Labs (Cannabunker) Cannabis Edible Research Labs Industry News Contact Welcome to the NCCI. Our Vision Our Vision Our vision is to be a globally recognized teaching, training and applied research institute that serves the needs of the cannabis industry and contributes to Niagara’s economic growth and beyond. Back to Top Our Goals Provide experiential learning opportunities and programs for students and graduates. Conduct and expand applied research with the cannabis industry. Further connections with industry, community and other partners. Gain further international presence by applying cannabis industry expertise. Back to Top Recent News NC participating in global cannabis education and career fair October 22, 2020 Niagara College is participating in the CanMar Global Conference & Expo, being held virtually from October 23 to 25. The global event is a platform for industry leaders, academics and job seekers interested in the cannabis sector to learn, seek employment, network, exchange ideas and collaborate. Amongst the 60+ expert panelists is Bruce Linton, founder… Welcome to the NCCI website! August 26, 2020 The Niagara College Cannabis Institute (NCCI) has launched a new website as it begins to cultivate its brand identity with a wider audience. The website features NCCI and cannabis industry news, faculty and staff profiles, full-time (Commercial Cannabis Production) and part-time (cannabis courses) program offerings, research highlights, and more. Created earlier this year, the NCCI… Cannabis 101: Industry professionals, Greenhouse Technician students get schooled on pest management March 03, 2020 As part of the Cannabis 101 series, industry professions and students from Niagara College’s Greenhouse Technician program spent their Saturday at the Daniel J. Patterson Campus in Niagara-on-the-Lake to learn about pest management under the guidance of NC professor Graeme Murphy and officials from Health Canada. In a series of hands-on labs as part of… All News Back to Top We are building the Niagara College Cannabis Institute based on strategic strengths of the future, by bringing the best of science, education and research to the cannabis industry. The NCCI works with the following within Niagara College: the Agriculture and Environmental Technologies Innovation Centre; Walker Advanced Manufacturing Innovation Centre; Canadian Food and Wine Institute Innovation Centre; International Division; Academic Schools of Study including Environment and Horticulture, Business, CFWI and Health; and Part-Time Studies and Workforce Development. Back to Top Stay in touch! Sign up today for updates and the latest news from the NCCI. First name: Last name: Email address: Email address: Leave this field empty if you're human: Back to Top Located in the heart of the Niagara Region in Ontario, Canada, Niagara College offers more than 130 innovative programs between our state-of-the-art campuses in Welland and Niagara-on-the-Lake. Visit niagaracollege.ca © 2020 Copyright Niagara College Canada. All Rights Reserved."
394672,20201218,nccannabisinstitute.ca,https://www.nccannabisinstitute.ca/,text/html,text/html,en,"Niagara College Cannabis Institute Search website Go Niagara College Cannabis Institute MENUMENU Home NCCI News Team Programs Full-Time Programs Commercial Cannabis Production Part-Time Programs Part-Time Cannabis Courses Research Capabilities Cannabis Indoor Cultivation Research Labs (Cannabunker) Cannabis Edible Research Labs Industry News Contact Welcome to the NCCI. Our Vision Our Vision Our vision is to be a globally recognized teaching, training and applied research institute that serves the needs of the cannabis industry and contributes to Niagara’s economic growth and beyond. Back to Top Our Goals Provide experiential learning opportunities and programs for students and graduates. Conduct and expand applied research with the cannabis industry. Further connections with industry, community and other partners. Gain further international presence by applying cannabis industry expertise. Back to Top Recent News NC participating in global cannabis education and career fair October 22, 2020 Niagara College is participating in the CanMar Global Conference & Expo, being held virtually from October 23 to 25. The global event is a platform for industry leaders, academics and job seekers interested in the cannabis sector to learn, seek employment, network, exchange ideas and collaborate. Amongst the 60+ expert panelists is Bruce Linton, founder… Welcome to the NCCI website! August 26, 2020 The Niagara College Cannabis Institute (NCCI) has launched a new website as it begins to cultivate its brand identity with a wider audience. The website features NCCI and cannabis industry news, faculty and staff profiles, full-time (Commercial Cannabis Production) and part-time (cannabis courses) program offerings, research highlights, and more. Created earlier this year, the NCCI… Cannabis 101: Industry professionals, Greenhouse Technician students get schooled on pest management March 03, 2020 As part of the Cannabis 101 series, industry professions and students from Niagara College’s Greenhouse Technician program spent their Saturday at the Daniel J. Patterson Campus in Niagara-on-the-Lake to learn about pest management under the guidance of NC professor Graeme Murphy and officials from Health Canada. In a series of hands-on labs as part of… All News Back to Top We are building the Niagara College Cannabis Institute based on strategic strengths of the future, by bringing the best of science, education and research to the cannabis industry. The NCCI works with the following within Niagara College: the Agriculture and Environmental Technologies Innovation Centre; Walker Advanced Manufacturing Innovation Centre; Canadian Food and Wine Institute Innovation Centre; International Division; Academic Schools of Study including Environment and Horticulture, Business, CFWI and Health; and Part-Time Studies and Workforce Development. Back to Top Stay in touch! Sign up today for updates and the latest news from the NCCI. First name: Last name: Email address: Email address: Leave this field empty if you're human: Back to Top Located in the heart of the Niagara Region in Ontario, Canada, Niagara College offers more than 130 innovative programs between our state-of-the-art campuses in Welland and Niagara-on-the-Lake. Visit niagaracollege.ca © 2020 Copyright Niagara College Canada. All Rights Reserved."
403960,20201225,nccannabisinstitute.ca,https://www.nccannabisinstitute.ca/,text/html,text/html,en,"Niagara College Cannabis Institute Search website Go Niagara College Cannabis Institute MENUMENU Home NCCI News Team Programs Full-Time Programs Commercial Cannabis Production Part-Time Programs Part-Time Cannabis Courses Research Capabilities Cannabis Indoor Cultivation Research Labs (Cannabunker) Cannabis Edible Research Labs Industry News Contact Welcome to the NCCI. Our Vision Our Vision Our vision is to be a globally recognized teaching, training and applied research institute that serves the needs of the cannabis industry and contributes to Niagara’s economic growth and beyond. Back to Top Our Goals Provide experiential learning opportunities and programs for students and graduates. Conduct and expand applied research with the cannabis industry. Further connections with industry, community and other partners. Gain further international presence by applying cannabis industry expertise. Back to Top Recent News NC participating in global cannabis education and career fair October 22, 2020 Niagara College is participating in the CanMar Global Conference & Expo, being held virtually from October 23 to 25. The global event is a platform for industry leaders, academics and job seekers interested in the cannabis sector to learn, seek employment, network, exchange ideas and collaborate. Amongst the 60+ expert panelists is Bruce Linton, founder… Welcome to the NCCI website! August 26, 2020 The Niagara College Cannabis Institute (NCCI) has launched a new website as it begins to cultivate its brand identity with a wider audience. The website features NCCI and cannabis industry news, faculty and staff profiles, full-time (Commercial Cannabis Production) and part-time (cannabis courses) program offerings, research highlights, and more. Created earlier this year, the NCCI… Cannabis 101: Industry professionals, Greenhouse Technician students get schooled on pest management March 03, 2020 As part of the Cannabis 101 series, industry professions and students from Niagara College’s Greenhouse Technician program spent their Saturday at the Daniel J. Patterson Campus in Niagara-on-the-Lake to learn about pest management under the guidance of NC professor Graeme Murphy and officials from Health Canada. In a series of hands-on labs as part of… All News Back to Top We are building the Niagara College Cannabis Institute based on strategic strengths of the future, by bringing the best of science, education and research to the cannabis industry. The NCCI works with the following within Niagara College: the Agriculture and Environmental Technologies Innovation Centre; Walker Advanced Manufacturing Innovation Centre; Canadian Food and Wine Institute Innovation Centre; International Division; Academic Schools of Study including Environment and Horticulture, Business, CFWI and Health; and Part-Time Studies and Workforce Development. Back to Top Stay in touch! Sign up today for updates and the latest news from the NCCI. First name: Last name: Email address: Email address: Leave this field empty if you're human: Back to Top Located in the heart of the Niagara Region in Ontario, Canada, Niagara College offers more than 130 innovative programs between our state-of-the-art campuses in Welland and Niagara-on-the-Lake. Visit niagaracollege.ca © 2020 Copyright Niagara College Canada. All Rights Reserved."
413074,20210101,nccannabisinstitute.ca,https://www.nccannabisinstitute.ca/,text/html,text/html,en,"Niagara College Cannabis Institute Search website Go Niagara College Cannabis Institute MENUMENU Home NCCI News Team Programs Full-Time Programs Commercial Cannabis Production Part-Time Programs Part-Time Cannabis Courses Research Capabilities Cannabis Indoor Cultivation Research Labs (Cannabunker) Cannabis Edible Research Labs Industry News Contact Welcome to the NCCI. Our Vision Our Vision Our vision is to be a globally recognized teaching, training and applied research institute that serves the needs of the cannabis industry and contributes to Niagara’s economic growth and beyond. Back to Top Our Goals Provide experiential learning opportunities and programs for students and graduates. Conduct and expand applied research with the cannabis industry. Further connections with industry, community and other partners. Gain further international presence by applying cannabis industry expertise. Back to Top Recent News NC participating in global cannabis education and career fair October 22, 2020 Niagara College is participating in the CanMar Global Conference & Expo, being held virtually from October 23 to 25. The global event is a platform for industry leaders, academics and job seekers interested in the cannabis sector to learn, seek employment, network, exchange ideas and collaborate. Amongst the 60+ expert panelists is Bruce Linton, founder… Welcome to the NCCI website! August 26, 2020 The Niagara College Cannabis Institute (NCCI) has launched a new website as it begins to cultivate its brand identity with a wider audience. The website features NCCI and cannabis industry news, faculty and staff profiles, full-time (Commercial Cannabis Production) and part-time (cannabis courses) program offerings, research highlights, and more. Created earlier this year, the NCCI… Cannabis 101: Industry professionals, Greenhouse Technician students get schooled on pest management March 03, 2020 As part of the Cannabis 101 series, industry professions and students from Niagara College’s Greenhouse Technician program spent their Saturday at the Daniel J. Patterson Campus in Niagara-on-the-Lake to learn about pest management under the guidance of NC professor Graeme Murphy and officials from Health Canada. In a series of hands-on labs as part of… All News Back to Top We are building the Niagara College Cannabis Institute based on strategic strengths of the future, by bringing the best of science, education and research to the cannabis industry. The NCCI works with the following within Niagara College: the Agriculture and Environmental Technologies Innovation Centre; Walker Advanced Manufacturing Innovation Centre; Canadian Food and Wine Institute Innovation Centre; International Division; Academic Schools of Study including Environment and Horticulture, Business, CFWI and Health; and Part-Time Studies and Workforce Development. Back to Top Stay in touch! Sign up today for updates and the latest news from the NCCI. First name: Last name: Email address: Email address: Leave this field empty if you're human: Back to Top Located in the heart of the Niagara Region in Ontario, Canada, Niagara College offers more than 130 innovative programs between our state-of-the-art campuses in Welland and Niagara-on-the-Lake. Visit niagaracollege.ca © 2021 Copyright Niagara College Canada. All Rights Reserved."
422310,20210108,nccannabisinstitute.ca,https://www.nccannabisinstitute.ca/,text/html,text/html,en,"Niagara College Cannabis Institute Search website Go Niagara College Cannabis Institute MENUMENU Home NCCI News Team Programs Full-Time Programs Commercial Cannabis Production Part-Time Programs Part-Time Cannabis Courses Research Capabilities Cannabis Indoor Cultivation Research Labs (Cannabunker) Cannabis Edible Research Labs Industry News Contact Welcome to the NCCI. Our Vision Our Vision Our vision is to be a globally recognized teaching, training and applied research institute that serves the needs of the cannabis industry and contributes to Niagara’s economic growth and beyond. Back to Top Our Goals Provide experiential learning opportunities and programs for students and graduates. Conduct and expand applied research with the cannabis industry. Further connections with industry, community and other partners. Gain further international presence by applying cannabis industry expertise. Back to Top Recent News NC participating in global cannabis education and career fair October 22, 2020 Niagara College is participating in the CanMar Global Conference & Expo, being held virtually from October 23 to 25. The global event is a platform for industry leaders, academics and job seekers interested in the cannabis sector to learn, seek employment, network, exchange ideas and collaborate. Amongst the 60+ expert panelists is Bruce Linton, founder… Welcome to the NCCI website! August 26, 2020 The Niagara College Cannabis Institute (NCCI) has launched a new website as it begins to cultivate its brand identity with a wider audience. The website features NCCI and cannabis industry news, faculty and staff profiles, full-time (Commercial Cannabis Production) and part-time (cannabis courses) program offerings, research highlights, and more. Created earlier this year, the NCCI… Cannabis 101: Industry professionals, Greenhouse Technician students get schooled on pest management March 03, 2020 As part of the Cannabis 101 series, industry professions and students from Niagara College’s Greenhouse Technician program spent their Saturday at the Daniel J. Patterson Campus in Niagara-on-the-Lake to learn about pest management under the guidance of NC professor Graeme Murphy and officials from Health Canada. In a series of hands-on labs as part of… All News Back to Top We are building the Niagara College Cannabis Institute based on strategic strengths of the future, by bringing the best of science, education and research to the cannabis industry. The NCCI works with the following within Niagara College: the Agriculture and Environmental Technologies Innovation Centre; Walker Advanced Manufacturing Innovation Centre; Canadian Food and Wine Institute Innovation Centre; International Division; Academic Schools of Study including Environment and Horticulture, Business, CFWI and Health; and Part-Time Studies and Workforce Development. Back to Top Stay in touch! Sign up today for updates and the latest news from the NCCI. First name: Last name: Email address: Email address: Leave this field empty if you're human: Back to Top Located in the heart of the Niagara Region in Ontario, Canada, Niagara College offers more than 130 innovative programs between our state-of-the-art campuses in Welland and Niagara-on-the-Lake. Visit niagaracollege.ca © 2021 Copyright Niagara College Canada. All Rights Reserved."
431698,20210115,nccannabisinstitute.ca,https://www.nccannabisinstitute.ca/,text/html,text/html,en,"Niagara College Cannabis Institute Search website Go Niagara College Cannabis Institute MENUMENU Home NCCI News Team Programs Full-Time Programs Commercial Cannabis Production Part-Time Programs Part-Time Cannabis Courses Research Capabilities Cannabis Indoor Cultivation Research Labs (Cannabunker) Cannabis Edible Research Labs Industry News Contact Welcome to the NCCI. Our Vision Our Vision Our vision is to be a globally recognized teaching, training and applied research institute that serves the needs of the cannabis industry and contributes to Niagara’s economic growth and beyond. Back to Top Our Goals Provide experiential learning opportunities and programs for students and graduates. Conduct and expand applied research with the cannabis industry. Further connections with industry, community and other partners. Gain further international presence by applying cannabis industry expertise. Back to Top Recent News NC participating in global cannabis education and career fair October 22, 2020 Niagara College is participating in the CanMar Global Conference & Expo, being held virtually from October 23 to 25. The global event is a platform for industry leaders, academics and job seekers interested in the cannabis sector to learn, seek employment, network, exchange ideas and collaborate. Amongst the 60+ expert panelists is Bruce Linton, founder… Welcome to the NCCI website! August 26, 2020 The Niagara College Cannabis Institute (NCCI) has launched a new website as it begins to cultivate its brand identity with a wider audience. The website features NCCI and cannabis industry news, faculty and staff profiles, full-time (Commercial Cannabis Production) and part-time (cannabis courses) program offerings, research highlights, and more. Created earlier this year, the NCCI… Cannabis 101: Industry professionals, Greenhouse Technician students get schooled on pest management March 03, 2020 As part of the Cannabis 101 series, industry professions and students from Niagara College’s Greenhouse Technician program spent their Saturday at the Daniel J. Patterson Campus in Niagara-on-the-Lake to learn about pest management under the guidance of NC professor Graeme Murphy and officials from Health Canada. In a series of hands-on labs as part of… All News Back to Top We are building the Niagara College Cannabis Institute based on strategic strengths of the future, by bringing the best of science, education and research to the cannabis industry. The NCCI works with the following within Niagara College: the Agriculture and Environmental Technologies Innovation Centre; Walker Advanced Manufacturing Innovation Centre; Canadian Food and Wine Institute Innovation Centre; International Division; Academic Schools of Study including Environment and Horticulture, Business, CFWI and Health; and Part-Time Studies and Workforce Development. Back to Top Stay in touch! Sign up today for updates and the latest news from the NCCI. First name: Last name: Email address: Email address: Leave this field empty if you're human: Back to Top Located in the heart of the Niagara Region in Ontario, Canada, Niagara College offers more than 130 innovative programs between our state-of-the-art campuses in Welland and Niagara-on-the-Lake. Visit niagaracollege.ca © 2021 Copyright Niagara College Canada. All Rights Reserved."
440931,20210122,nccannabisinstitute.ca,https://www.nccannabisinstitute.ca/,text/html,text/html,en,"Niagara College Cannabis Institute Search website Go Niagara College Cannabis Institute MENUMENU Home NCCI News Team Programs Full-Time Programs Commercial Cannabis Production Part-Time Programs Part-Time Cannabis Courses Research Capabilities Cannabis Indoor Cultivation Research Labs (Cannabunker) Cannabis Edible Research Labs Industry News Contact Welcome to the NCCI. Our Vision Our Vision Our vision is to be a globally recognized teaching, training and applied research institute that serves the needs of the cannabis industry and contributes to Niagara’s economic growth and beyond. Back to Top Our Goals Provide experiential learning opportunities and programs for students and graduates. Conduct and expand applied research with the cannabis industry. Further connections with industry, community and other partners. Gain further international presence by applying cannabis industry expertise. Back to Top Recent News NC participating in global cannabis education and career fair October 22, 2020 Niagara College is participating in the CanMar Global Conference & Expo, being held virtually from October 23 to 25. The global event is a platform for industry leaders, academics and job seekers interested in the cannabis sector to learn, seek employment, network, exchange ideas and collaborate. Amongst the 60+ expert panelists is Bruce Linton, founder… Welcome to the NCCI website! August 26, 2020 The Niagara College Cannabis Institute (NCCI) has launched a new website as it begins to cultivate its brand identity with a wider audience. The website features NCCI and cannabis industry news, faculty and staff profiles, full-time (Commercial Cannabis Production) and part-time (cannabis courses) program offerings, research highlights, and more. Created earlier this year, the NCCI… Cannabis 101: Industry professionals, Greenhouse Technician students get schooled on pest management March 03, 2020 As part of the Cannabis 101 series, industry professions and students from Niagara College’s Greenhouse Technician program spent their Saturday at the Daniel J. Patterson Campus in Niagara-on-the-Lake to learn about pest management under the guidance of NC professor Graeme Murphy and officials from Health Canada. In a series of hands-on labs as part of… All News Back to Top We are building the Niagara College Cannabis Institute based on strategic strengths of the future, by bringing the best of science, education and research to the cannabis industry. The NCCI works with the following within Niagara College: the Agriculture and Environmental Technologies Innovation Centre; Walker Advanced Manufacturing Innovation Centre; Canadian Food and Wine Institute Innovation Centre; International Division; Academic Schools of Study including Environment and Horticulture, Business, CFWI and Health; and Part-Time Studies and Workforce Development. Back to Top Stay in touch! Sign up today for updates and the latest news from the NCCI. First name: Last name: Email address: Email address: Leave this field empty if you're human: Back to Top Located in the heart of the Niagara Region in Ontario, Canada, Niagara College offers more than 130 innovative programs between our state-of-the-art campuses in Welland and Niagara-on-the-Lake. Visit niagaracollege.ca © 2021 Copyright Niagara College Canada. All Rights Reserved."
450153,20210129,nccannabisinstitute.ca,https://www.nccannabisinstitute.ca/,text/html,text/html,en,"Niagara College Cannabis Institute Search website Go Niagara College Cannabis Institute MENUMENU Home NCCI News Team Programs Full-Time Programs Commercial Cannabis Production Part-Time Programs Part-Time Cannabis Courses Research Capabilities Cannabis Indoor Cultivation Research Labs (Cannabunker) Cannabis Edible Research Labs Industry News Contact Welcome to the NCCI. Our Vision Our Vision Our vision is to be a globally recognized teaching, training and applied research institute that serves the needs of the cannabis industry and contributes to Niagara’s economic growth and beyond. Back to Top Our Goals Provide experiential learning opportunities and programs for students and graduates. Conduct and expand applied research with the cannabis industry. Further connections with industry, community and other partners. Gain further international presence by applying cannabis industry expertise. Back to Top Recent News Potential for new predatory mite to save cannabis crops January 28, 2021 Potential for new predatory mite to save cannabis crops January 18, 2021 The cannabis aphid (Phorodon cannabis) and root aphid (Rhopalosiphum rufiabdominalis) are ubiquitous pests of cannabis cultivation. These culprits are capable of taking out entire crops, affecting cannabis plant growth, or at the very least, causing an inferior product. It’s a major concern for… NC participating in global cannabis education and career fair October 22, 2020 Niagara College is participating in the CanMar Global Conference & Expo, being held virtually from October 23 to 25. The global event is a platform for industry leaders, academics and job seekers interested in the cannabis sector to learn, seek employment, network, exchange ideas and collaborate. Amongst the 60+ expert panelists is Bruce Linton, founder… Welcome to the NCCI website! August 26, 2020 The Niagara College Cannabis Institute (NCCI) has launched a new website as it begins to cultivate its brand identity with a wider audience. The website features NCCI and cannabis industry news, faculty and staff profiles, full-time (Commercial Cannabis Production) and part-time (cannabis courses) program offerings, research highlights, and more. Created earlier this year, the NCCI… All News Back to Top We are building the Niagara College Cannabis Institute based on strategic strengths of the future, by bringing the best of science, education and research to the cannabis industry. The NCCI works with the following within Niagara College: the Agriculture and Environmental Technologies Innovation Centre; Walker Advanced Manufacturing Innovation Centre; Canadian Food and Wine Institute Innovation Centre; International Division; Academic Schools of Study including Environment and Horticulture, Business, CFWI and Health; and Part-Time Studies and Workforce Development. Back to Top Stay in touch! Sign up today for updates and the latest news from the NCCI. First name: Last name: Email address: Email address: Leave this field empty if you're human: Back to Top Located in the heart of the Niagara Region in Ontario, Canada, Niagara College offers more than 130 innovative programs between our state-of-the-art campuses in Welland and Niagara-on-the-Lake. Visit niagaracollege.ca © 2021 Copyright Niagara College Canada. All Rights Reserved."
460280,20210205,nccannabisinstitute.ca,https://www.nccannabisinstitute.ca/,text/html,text/html,en,"Niagara College Cannabis Institute Search website Go Niagara College Cannabis Institute MENUMENU Home NCCI News Team Programs Full-Time Programs Commercial Cannabis Production Part-Time Programs Part-Time Cannabis Courses Research Capabilities Cannabis Indoor Cultivation Research Labs (Cannabunker) Cannabis Edible Research Labs Industry News Contact Welcome to the NCCI. Our Vision Our Vision Our vision is to be a globally recognized teaching, training and applied research institute that serves the needs of the cannabis industry and contributes to Niagara’s economic growth and beyond. Back to Top Our Goals Provide experiential learning opportunities and programs for students and graduates. Conduct and expand applied research with the cannabis industry. Further connections with industry, community and other partners. Gain further international presence by applying cannabis industry expertise. Back to Top Recent News Potential for new predatory mite to save cannabis crops January 28, 2021 Potential for new predatory mite to save cannabis crops January 18, 2021 The cannabis aphid (Phorodon cannabis) and root aphid (Rhopalosiphum rufiabdominalis) are ubiquitous pests of cannabis cultivation. These culprits are capable of taking out entire crops, affecting cannabis plant growth, or at the very least, causing an inferior product. It’s a major concern for… NC participating in global cannabis education and career fair October 22, 2020 Niagara College is participating in the CanMar Global Conference & Expo, being held virtually from October 23 to 25. The global event is a platform for industry leaders, academics and job seekers interested in the cannabis sector to learn, seek employment, network, exchange ideas and collaborate. Amongst the 60+ expert panelists is Bruce Linton, founder… Welcome to the NCCI website! August 26, 2020 The Niagara College Cannabis Institute (NCCI) has launched a new website as it begins to cultivate its brand identity with a wider audience. The website features NCCI and cannabis industry news, faculty and staff profiles, full-time (Commercial Cannabis Production) and part-time (cannabis courses) program offerings, research highlights, and more. Created earlier this year, the NCCI… All News Back to Top We are building the Niagara College Cannabis Institute based on strategic strengths of the future, by bringing the best of science, education and research to the cannabis industry. The NCCI works with the following within Niagara College: the Agriculture and Environmental Technologies Innovation Centre; Walker Advanced Manufacturing Innovation Centre; Canadian Food and Wine Institute Innovation Centre; International Division; Academic Schools of Study including Environment and Horticulture, Business, CFWI and Health; and Part-Time Studies and Workforce Development. Back to Top Stay in touch! Sign up today for updates and the latest news from the NCCI. First name: Last name: Email address: Email address: Leave this field empty if you're human: Back to Top Located in the heart of the Niagara Region in Ontario, Canada, Niagara College offers more than 130 innovative programs between our state-of-the-art campuses in Welland and Niagara-on-the-Lake. Visit niagaracollege.ca © 2021 Copyright Niagara College Canada. All Rights Reserved."
470442,20210212,nccannabisinstitute.ca,https://www.nccannabisinstitute.ca/,text/html,text/html,en,"Niagara College Cannabis Institute Search website Go Niagara College Cannabis Institute MENUMENU Home NCCI News Team Programs Full-Time Programs Commercial Cannabis Production Part-Time Programs Part-Time Cannabis Courses Research Capabilities Cannabis Indoor Cultivation Research Labs (Cannabunker) Cannabis Edible Research Labs Industry News Contact Welcome to the NCCI. Our Vision Our Vision Our vision is to be a globally recognized teaching, training and applied research institute that serves the needs of the cannabis industry and contributes to Niagara’s economic growth and beyond. Back to Top Our Goals Provide experiential learning opportunities and programs for students and graduates. Conduct and expand applied research with the cannabis industry. Further connections with industry, community and other partners. Gain further international presence by applying cannabis industry expertise. Back to Top Recent News Potential for new predatory mite to save cannabis crops January 28, 2021 Potential for new predatory mite to save cannabis crops January 18, 2021 The cannabis aphid (Phorodon cannabis) and root aphid (Rhopalosiphum rufiabdominalis) are ubiquitous pests of cannabis cultivation. These culprits are capable of taking out entire crops, affecting cannabis plant growth, or at the very least, causing an inferior product. It’s a major concern for… NC participating in global cannabis education and career fair October 22, 2020 Niagara College is participating in the CanMar Global Conference & Expo, being held virtually from October 23 to 25. The global event is a platform for industry leaders, academics and job seekers interested in the cannabis sector to learn, seek employment, network, exchange ideas and collaborate. Amongst the 60+ expert panelists is Bruce Linton, founder… Welcome to the NCCI website! August 26, 2020 The Niagara College Cannabis Institute (NCCI) has launched a new website as it begins to cultivate its brand identity with a wider audience. The website features NCCI and cannabis industry news, faculty and staff profiles, full-time (Commercial Cannabis Production) and part-time (cannabis courses) program offerings, research highlights, and more. Created earlier this year, the NCCI… All News Back to Top We are building the Niagara College Cannabis Institute based on strategic strengths of the future, by bringing the best of science, education and research to the cannabis industry. The NCCI works with the following within Niagara College: the Agriculture and Environmental Technologies Innovation Centre; Walker Advanced Manufacturing Innovation Centre; Canadian Food and Wine Institute Innovation Centre; International Division; Academic Schools of Study including Environment and Horticulture, Business, CFWI and Health; and Part-Time Studies and Workforce Development. Back to Top Stay in touch! Sign up today for updates and the latest news from the NCCI. First name: Last name: Email address: Email address: Leave this field empty if you're human: Back to Top Located in the heart of the Niagara Region in Ontario, Canada, Niagara College offers more than 130 innovative programs between our state-of-the-art campuses in Welland and Niagara-on-the-Lake. Visit niagaracollege.ca © 2021 Copyright Niagara College Canada. All Rights Reserved."
